,id,app_name,price_usd,prime_genre,size_bytes,avg_user_rating,tot_user_rating,pg_rating,numb_supp_devices,numb_supp_langs,numb_screenshots
4964,1074222293,Fire Fu,1.99,Games,111337472,3.5,3,9+,37,1,5
4965,1074223087,Deamon's Dungeon,0.0,Games,72083456,4.0,7,4+,40,2,5
4966,1074251093,Sumikko gurashi-Puzzling Ways,0.0,Games,424565760,0.0,0,4+,37,3,5
4967,1074278256,SoundCloud Pulse,0.0,Social Networking,18540544,3.0,240,4+,37,1,0
4968,1074311276,WRIO Keyboard,1.99,Utilities,36356096,3.0,54,4+,37,2,0
4969,1074333609,Mods for Minecraft PC & Addons for Minecraft PE,1.99,Utilities,34062336,4.5,1560,4+,37,26,3
4970,1074382375,Fleeing the Complex,0.99,Games,63365120,4.5,15,9+,43,1,0
4971,1074403804,Real Bouncy Basketball,0.0,Games,59183104,4.0,455,4+,38,1,5
4972,1074432267,Spirits of Mystery,6.99,Games,972818432,4.0,44,9+,38,4,5
4973,1074470421,Willy Wonka Slots,0.0,Games,117741568,4.5,17436,12+,37,1,5
4974,1074568873,2,14.99,Games,2912787456,0.0,0,17+,40,1,1
4975,1074628617,LEGO Ninjago,0.0,Games,289332224,4.0,239,9+,38,1,5
4976,1074866833,AbemaTV-,0.0,Entertainment,128454656,4.0,28,17+,37,1,4
4977,1074889855,Lost Socks,0.0,Games,821411840,4.0,115,9+,38,1,5
4978,1074943747,LikeSo,0.99,Lifestyle,26404864,4.0,47,4+,37,1,1
4979,1075068419,"BlurEffect-Blur Photo & Video, Hide Face",0.0,Photo & Video,43022336,0.0,0,4+,37,14,5
4980,1075181011,Smashy City,0.0,Games,102383616,4.5,8742,9+,38,1,5
4981,1075301033,My Town ,2.99,Entertainment,336269312,4.0,127,4+,37,1,4
4982,1075497162,GeoBots VR,0.99,Games,224098304,4.0,13,4+,25,1,0
4983,1075681444,UDON,0.0,Games,95727616,5.0,3,4+,38,1,5
4984,1075705502,~,0.0,Games,43498496,0.0,0,4+,38,2,3
4985,1075767316,Clash of Richers 3 3,0.0,Games,390078464,0.0,0,9+,37,3,5
4986,1075818491,Bike Traffic Rider an Extreme Real Endless Road Racer Racing Game,0.0,Games,229864448,5.0,1052,4+,38,1,5
4987,1075820543,Apestorm,1.99,Games,202067968,2.5,3,9+,38,8,5
4988,1075820557,Super Arc Light,1.99,Games,109820928,4.0,1246,4+,40,1,5
4989,1075851197,Patchwork The Game,2.99,Games,113985536,4.0,346,4+,37,1,5
4990,1075853478,Street Fighter V Official Frame Data App,1.99,Entertainment,53233664,2.0,34,4+,37,1,1
4991,1075870730,Mathpix,0.0,Education,27535360,3.5,83,4+,37,1,0
4992,1075872386,Mr. Crab 2,0.0,Games,114213888,4.0,989,4+,37,14,5
4993,1075896827,Flick Rugby 16,0.0,Games,33746944,4.5,57,4+,38,1,5
4994,1075901015,Finding Dory,3.99,Entertainment,386340864,3.5,93,4+,38,3,5
4995,1075920778,Combo Critters,0.0,Games,88105984,4.5,2196,4+,37,1,5
4996,1075939556,Driving School 2016,0.0,Games,293660672,4.5,26685,4+,37,1,5
4997,1075979610,CATTCH,1.99,Games,396023808,4.5,40,4+,38,1,5
4998,1076037275,Trio,0.0,Games,132141056,4.0,300,4+,40,1,5
4999,1076093996,80s Arcade Nes Games ,1.99,Entertainment,90843136,1.0,362,4+,37,1,3
5000,1076199012,Inner Circle,0.0,Games,29589504,4.5,3,4+,40,1,5
5001,1076211312,PROF,0.0,Photo & Video,119186432,0.0,0,17+,37,0,5
5002,1076216289,--,0.0,Games,71929856,0.0,0,9+,40,1,0
5003,1076237303,-,0.0,Games,67060736,0.0,0,4+,40,1,3
5004,1076292594,The Bomb!,0.0,Games,172889088,4.0,74,4+,38,23,5
5005,1076297448,IAmNaughty  Dating App to Meet New People Online,0.0,Social Networking,40430592,3.0,463,17+,38,17,0
5006,1076350557,Twisty Wheel,0.0,Games,192272384,4.5,3148,4+,40,1,3
5007,1076402133,Colorcube,0.99,Games,37438464,4.5,119,4+,37,30,5
5008,1076407343,Muslim Emoji,0.0,Entertainment,38044672,3.5,62,4+,37,1,0
5009,1076431520,Mystery Trackers,6.99,Games,934126592,4.0,91,9+,38,5,5
5010,1076440502,A.P.E.X,0.0,Games,74776576,4.5,96,4+,38,1,5
5011,1076460598,BAR2,0.0,Games,79084544,0.0,0,17+,38,1,0
5012,1076468537,Flutter,0.0,Games,110692352,4.5,1714,4+,37,2,5
5013,1076483949,VR Roller Coaster for Google Cardboard,0.0,Games,113678336,3.5,266,4+,38,1,0
5014,1076540771,Trapdoors,0.0,Games,35696640,3.5,133,4+,40,1,5
5015,1076592702,My Sweet Farm,0.0,Games,83778560,4.5,17,4+,40,2,5
5016,1076615810,WordBrain 2,0.0,Games,150532096,4.5,4577,4+,38,1,5
5017,1076619087,HISTORY Vault,0.0,Entertainment,51880960,4.0,239,12+,37,1,5
5018,1076683233,Quartz  News in a whole new way,0.0,News,45088768,4.0,1267,12+,37,1,0
5019,1076700027,Stirfry Stunts  We Bare Bears Cooking Game Starring Chef Ice Bear,0.0,Games,366301184,4.0,525,4+,38,1,5
5020,1076728632,Sparkwave,0.0,Games,66155520,3.5,170,4+,37,1,5
5021,1076751035,Tennis Bits,0.0,Games,154455040,4.0,316,4+,38,1,5
5022,1076802209,1000m Zombie Escape!,0.0,Games,116008960,4.0,85,9+,37,8,5
5023,1076806233,PINKFONG 123 Numbers,0.0,Education,61712384,4.5,17,4+,37,11,5
5024,1076834881,Jewel Mania,0.0,Games,134692864,4.0,135,4+,43,1,5
5025,1076843245, //,0.0,Book,43731968,0.0,0,17+,37,1,0
5026,1076859004,Foodie,0.0,Photo & Video,44275712,3.5,144,4+,37,21,0
5027,1076899352,Push the Arrow,0.0,Games,63624192,3.0,62,4+,38,1,4
5028,1076907164,The Build Battle ,0.99,Games,102461440,4.0,167,9+,43,1,5
5029,1076985045,Weather by Tinybop,2.99,Education,285985792,4.0,33,4+,38,58,5
5030,1077024869,Nicki Minaj,0.0,Music,601800704,4.5,5196,12+,38,1,5
5031,1077051430,Road to be King,0.0,Games,150823936,4.5,158,9+,38,1,5
5032,1077056423,Danse Macabre,6.99,Games,1180584960,4.5,52,9+,37,5,5
5033,1077142297,Catch Rate,0.0,Games,28363776,4.0,691,4+,37,1,0
5034,1077150310,League of Legends Friends,0.0,Social Networking,97852416,3.5,420,4+,37,21,0
5035,1077188355,Go! No. MM! Even amateur exit the record?,0.0,Games,41119744,0.0,0,4+,38,1,0
5036,1077193099,LEAD ZAQ Battle Version,0.0,Games,121710592,0.0,0,4+,38,2,4
5037,1077302012,Crime City Real Action Simulator Theft kill shooting- sniper game,0.0,Games,295357440,3.0,105,17+,40,1,5
5038,1077346638,Star Knight,0.99,Games,512762880,4.5,354,12+,38,1,5
5039,1077483835,Fear for Sale,6.99,Games,2033625088,4.5,46,9+,24,4,5
5040,1077565500,Dream City,0.0,Games,162561024,4.0,2181,4+,38,1,5
5041,1077576649,Protect The Planet,0.0,Games,45170688,4.0,86,4+,43,16,5
5042,1077590028,Diner Dynasty,0.0,Games,111960064,4.0,342,4+,37,20,5
5043,1077611503,Anime Studio Story,4.99,Games,185580544,4.5,65,4+,38,4,5
5044,1077626197,iFleeing,0.99,Games,438854656,2.5,69,4+,38,1,5
5045,1077644533,State Council,0.0,News,60169216,4.0,25,4+,38,3,0
5046,1077644883,iFleeing!,0.99,Games,435667968,0.0,0,4+,37,1,0
5047,1077707350,Chocolate Candy Party,0.0,Games,117302272,3.5,66,4+,38,1,5
5048,1077791959,iLive Pix,1.99,Lifestyle,2147328,2.0,117,9+,37,6,0
5049,1077809640,ChatMate for WhatsApp,2.99,Social Networking,26032128,4.0,148,4+,24,7,5
5050,1077829105,Romulus APUSH Review,3.99,Education,18200576,3.5,28,4+,37,1,0
5051,1077864246,Word Flow Keyboard,0.0,Utilities,92122112,4.0,3213,4+,37,1,0
5052,1077871641,SongFlip,0.0,Music,32579584,4.5,5004,4+,37,1,3
5053,1077954869,Kill the Plumber World,2.99,Games,70197248,4.0,69,12+,43,1,5
5054,1078031633,Fix My Car,1.99,Games,102511616,4.5,26,4+,40,11,5
5055,1078050410,Animately,1.99,Entertainment,26862592,1.5,233,4+,37,1,0
5056,1078142098, ,0.0,Games,118202368,0.0,0,17+,37,1,0
5057,1078160821,Wooden Block Puzzle,0.0,Games,50578432,4.5,44237,4+,37,1,5
5058,1078169958,  jra ,0.0,Entertainment,4947968,0.0,0,17+,37,31,2
5059,1078170269,Ice Road Trucker Parking Simulator 2 a Real Monster Truck Car Park Racing Game,0.0,Games,230511616,4.5,228,4+,38,1,5
5060,1078180470,Pop The Circle!,0.0,Games,175391744,4.0,304,4+,38,23,5
5061,1078203264,Pocket Rush,0.0,Games,386605056,4.0,85,12+,38,9,5
5062,1078203772,Golf Island,0.0,Games,78748672,4.5,702,4+,38,1,5
5063,1078214852,-!,0.0,Finance,19781632,0.0,0,4+,38,2,0
5064,1078297893,Cookie Cats,0.0,Games,173197312,5.0,3687,4+,38,30,5
5065,1078412469,AirParrot Remote,7.99,Photo & Video,20189184,2.5,17,4+,37,1,5
5066,1078542442,FixYou-SNS,0.0,Social Networking,44669952,0.0,0,17+,37,2,0
5067,1078553808,FINAL FANTASY BRAVE EXVIUS,0.0,Games,108917760,4.5,28187,12+,40,1,5
5068,1078560217,Stickman Forest Swing,0.0,Games,89943040,3.5,18,4+,40,1,5
5069,1078560336,No Limit Racer,0.0,Games,65764352,3.5,40,4+,40,1,5
5070,1078573759,Dream Defense,0.0,Games,237266944,4.5,432,12+,37,1,5
5071,1078591208, ,1.99,Games,313783296,4.0,11,4+,38,1,5
5072,1078599766,Simulator Hoverboard,0.0,Games,66310144,2.0,2198,4+,40,1,3
5073,1078643602,WordWhizzle,0.0,Games,68079616,4.5,56054,4+,37,1,5
5074,1078665338,Delish Eatmoji Keyboard,0.0,Food & Drink,29717504,2.5,154,4+,37,1,0
5075,1078677054,minimize,2.99,Games,67985408,4.0,37,4+,37,10,5
5076,1078812538,Online,0.0,Games,209218560,0.0,0,12+,40,1,5
5077,1078819328,Pokmon Duel,0.0,Games,184539136,3.5,7868,4+,38,2,5
5078,1078934052,Blitzrechnen 2. Klasse,3.99,Education,400217088,0.0,0,4+,40,1,5
5079,1078967478,Summer Vacation,0.0,Games,95689728,4.0,144,4+,38,11,5
5080,1079094909,Custom Cam,1.99,Photo & Video,17545216,1.5,5,4+,37,1,0
5081,1079178967,Soundtrack Attack,0.0,Games,775102464,4.0,1872,9+,40,1,5
5082,1079253434,The Walking Dead,4.99,Games,904699904,3.0,303,17+,38,1,5
5083,1079272952,Dot Empires,0.0,Games,110882816,2.5,47,9+,38,1,5
5084,1079316669,CelebrityCamera!,0.0,Entertainment,13538304,0.0,0,4+,37,2,0
5085,1079321578,"I, Viking",0.0,Games,506650624,4.5,447,12+,37,7,5
5086,1079464948,Mekorama,0.0,Games,9348096,4.5,8157,4+,40,1,5
5087,1079527277,Save Dan,0.0,Games,515490816,4.0,571,12+,37,1,5
5088,1079527526,Asterix and Friends,0.0,Games,167136256,4.5,219,9+,38,12,5
5089,1079607960,Oh She Glows,1.99,Food & Drink,69006336,5.0,764,4+,37,1,5
5090,1079643338,Mystery Case Files,6.99,Games,1151292416,4.5,134,9+,37,5,5
5091,1079644135,Droppy Balls!,0.0,Games,34074624,4.5,791,4+,38,1,2
5092,1079658714,Redemption Cemetery,6.99,Games,1286004736,4.0,53,9+,37,5,5
5093,1079673793,Off the Record,6.99,Games,783089664,4.0,57,9+,37,5,5
5094,1079800951,  RPG,0.0,Games,138480640,5.0,13,12+,37,2,4
5095,1079843974,Wizard Swipe,0.0,Games,59842560,4.5,226,4+,40,1,5
5096,1079852672,Build Away!,0.0,Games,162522112,4.5,3065,4+,37,12,5
5097,1079971086,Subliminal Realms,6.99,Games,1043179520,4.5,115,9+,24,4,5
5098,1079974548,Busy Water,3.99,Education,98591744,3.5,13,4+,37,6,5
5099,1079977734,Final Cut,6.99,Games,890288128,3.5,57,9+,38,5,5
5100,1080114119,Pixomatic,4.99,Photo & Video,117997568,4.5,1396,12+,37,12,5
5101,1080169657,Circle Affinity,0.0,Games,46349312,4.5,140,9+,43,1,5
5102,1080200089,LOUD on Planet X,2.99,Games,761393152,3.0,23,12+,40,1,5
5103,1080235395,()-!,0.0,Finance,17540096,0.0,0,4+,38,2,0
5104,1080236551,Pug's Quest,2.99,Games,163494912,4.0,38,12+,40,1,5
5105,1080243808,Arcadecraft,0.99,Games,150849536,3.5,21,9+,37,1,4
5106,1080248000,Romwe shopping- Fashion Clothing for women,0.0,Shopping,38983680,5.0,8558,4+,37,4,4
5107,1080257114,Brick Rage,0.0,Games,88905728,4.0,108,4+,38,3,5
5108,1080290867,Garfield,0.0,Games,294095872,4.0,236,4+,38,11,5
5109,1080294836,Jumping Balls!,0.0,Games,151495680,4.0,225,4+,38,21,5
5110,1080310524,VPN Pro | Lifetime Proxy & Best VPN by Betternet,49.99,Business,12062720,4.5,207,4+,37,1,2
5111,1080340345,Qu'est-ce que je sais vraiment ?,0.0,Entertainment,17957888,0.0,0,4+,37,1,5
5112,1080345135,Heavy Metal Tennis Training,0.0,Games,64642048,3.0,107,9+,40,1,5
5113,1080369552,Fire and Fury,1.99,Games,282439680,4.0,5,12+,38,1,5
5114,1080434313,FabFocus,3.99,Photo & Video,83113984,4.0,244,4+,25,9,3
5115,1080465588,The Curio Society,6.99,Games,1543919616,4.0,71,9+,24,5,5
5116,1080487957,Stack,0.0,Games,115195904,4.5,69368,4+,40,1,5
5117,1080497972,WKC Dog Show 2017,0.0,Sports,15362048,2.5,30,17+,37,1,0
5118,1080533223,Iron Mission- classic arcade shoot'em up,0.0,Games,165141504,3.0,14,9+,40,3,5
5119,1080544164,-,0.0,Games,74121216,0.0,0,9+,38,2,5
5120,1080563307,www,0.0,Games,15789056,0.0,0,4+,38,2,5
5121,1080605845,Police Chase Race,0.0,Games,172044288,4.0,59,4+,38,23,5
5122,1080608190,Galaxy Reavers-Space Strategy game(RTS),0.0,Games,402762752,4.5,2778,4+,37,7,5
5123,1080634585,Barbie Dreamtopia,0.0,Entertainment,471601152,4.5,1079,4+,38,9,5
5124,1080654588,Furniture Mod PE,1.99,Games,34369536,1.5,63,4+,38,1,3
5125,1080661330,One Tap Tennis,0.0,Games,125418496,4.0,779,4+,38,12,5
5126,1080767538,Stack the States 2,2.99,Education,157441024,4.5,158,4+,37,1,5
5127,1080778007,Cops,0.0,Games,539533312,3.5,151,4+,25,1,5
5128,1080816579,Animation Throwdown,0.0,Games,358231040,4.5,18141,17+,38,1,5
5129,1080940988,Live Wallpapers & Themes Free,0.0,Lifestyle,73891840,4.5,708,4+,37,11,0
5130,1080942226,"When you clear one,million yen CHANCE!!",0.0,Games,43370496,0.0,0,17+,38,1,0
5131,1080973177,Tennis Club Story,4.99,Games,194174976,4.5,22,4+,38,1,5
5132,1080980064,Stretch Dungeon,0.0,Games,111543296,4.0,1087,9+,40,1,5
5133,1081079080,PAW Patrol Pups Take Flight HD,4.99,Education,361667584,3.0,59,4+,24,1,5
5134,1081079094,PAW Patrol Pups Take Flight,2.99,Education,361182208,1.5,15,4+,38,1,0
5135,1081106301,Drive Simulator 2016,1.99,Games,190241792,4.5,19,4+,37,1,5
5136,1081132110,Bouncing Ball 2,0.0,Games,101236736,4.0,128,4+,38,1,5
5137,1081132864,Risky Road,0.0,Games,122281984,4.5,4226,4+,40,1,5
5138,1081221532,Hovercraft,0.0,Games,123773952,4.5,15290,9+,38,12,5
5139,1081295232,Suppin Detective,0.0,Entertainment,83026944,0.0,0,12+,40,1,0
5140,1081404850,Car Factory Parking Simulator a Real Garage Repair Shop Racing Game,0.0,Games,221317120,4.0,253,4+,38,1,5
5141,1081431390,NCIS,0.0,Games,118456320,4.5,4222,12+,37,10,5
5142,1081561570,Google Trips  Travel planner,0.0,Travel,55794688,3.0,329,4+,37,1,0
5143,1081593943,Immortal Love,6.99,Games,1121930240,4.0,82,9+,37,4,5
5144,1081609724,Logic Traces,0.0,Games,89832448,4.5,228,4+,40,1,4
5145,1081612551,Sable Maze,6.99,Games,1254215680,3.0,83,9+,24,3,5
5146,1081674942,AI  Scry,0.99,Entertainment,17954816,3.0,17,4+,38,1,0
5147,1081690522,ThemeKit,1.99,Utilities,97818624,3.5,452,4+,37,1,0
5148,1081734476,[GP]-ZEUSver.-(),0.0,Games,199159808,0.0,0,12+,40,1,0
5149,1081737936,Anitore EX Let's train together,4.99,Health & Fitness,133673984,0.0,0,9+,38,1,5
5150,1081832850,Handbrake Valet,0.0,Games,66203648,4.0,1187,4+,37,1,5
5151,1081847121,INKS.,1.99,Games,375656448,4.5,2869,4+,37,1,5
5152,1081957053,Ominous Objects,6.99,Games,1030500352,3.5,34,9+,24,3,5
5153,1081977472,Dark Dimensions,6.99,Games,1217041408,3.0,86,9+,24,3,5
5154,1082069304,Sheenoji,0.99,Entertainment,48333824,3.5,18,17+,37,1,4
5155,1082150954,Wildfulness,2.99,Health & Fitness,109873152,4.0,70,4+,37,6,4
5156,1082215066,Escape Game ,0.0,Games,36832256,5.0,2,4+,38,2,0
5157,1082240310, ,0.0,Games,487715840,0.0,0,12+,38,1,0
5158,1082293885,7Beget,0.0,Games,21757952,0.0,0,17+,37,1,0
5159,1082309664,Multiplayer for Minecraft PE Server Pocket Edition,1.99,Entertainment,32445440,4.5,917,4+,37,26,2
5160,1082594539,The Enchanted Books,2.99,Games,195170304,4.5,119,4+,40,1,5
5161,1082671838,CITB MAP HS&E test 2016,5.99,Education,24210432,0.0,0,12+,37,1,5
5162,1082673403,CITB op/spec HS&E test 2016,5.99,Education,24169472,0.0,0,12+,37,1,5
5163,1082674903,NEO TURF MASTERS,2.99,Games,53506048,4.5,96,4+,38,10,5
5164,1082678255,Pugmoji sticker keyboard by The BatPug,1.99,Utilities,61099008,3.5,76,4+,37,1,0
5165,1082679672,SkillTwins Football Game,0.0,Games,192502784,4.5,332,4+,38,1,5
5166,1082764317,Haunted Legends,6.99,Games,1317195776,4.5,69,9+,37,5,5
5167,1082781138,Tiny Sea Adventure,0.0,Games,92748800,3.5,87,4+,40,1,4
5168,1082793702,Bumper Jump,0.0,Games,54568960,4.5,166,4+,37,4,5
5169,1082836132,Win the White House,0.0,Education,437022720,3.5,123,4+,24,1,5
5170,1082891966,Wellbeyond Meditation for Kids,0.0,Health & Fitness,68709376,4.0,36,4+,37,1,5
5171,1082958318,Benzomoji,0.99,Entertainment,9922560,5.0,22,12+,37,1,4
5172,1082958327,Vetmoji,1.99,Entertainment,10045440,3.0,40,4+,37,1,4
5173,1082958340,Justmoji,1.99,Entertainment,11343872,5.0,914,9+,37,1,5
5174,1082965369,Vector 2,0.0,Games,272344064,4.5,554,9+,37,1,5
5175,1082986584,Mods for Pc & Addons for Minecraft Pocket Edition,1.99,Entertainment,33801216,4.5,2419,4+,37,26,3
5176,1083057569,GhostCodes,0.0,Social Networking,54652928,4.5,1313,12+,37,1,0
5177,1083107235,Evil Dead,0.0,Games,259914752,4.5,171,17+,37,1,5
5178,1083174287,Lemon Lumberjack's Letter Mill,0.0,Education,155712512,4.5,34,4+,37,1,5
5179,1083229791,KleptoCats,0.0,Games,391116800,4.5,13300,4+,37,1,5
5180,1083356839,Monster Busters,0.0,Games,125476864,4.5,42,4+,40,1,5
5181,1083362092,Dog Mendonca,4.99,Games,534096896,3.5,24,12+,38,6,5
5182,1083367051,Les Anges,0.0,Entertainment,58943488,0.0,0,17+,37,2,0
5183,1083442831,Sudoku Pro Edition,2.99,Games,8185856,3.5,56,4+,40,2,3
5184,1083451870,Leap Day,0.0,Games,196566016,4.5,3763,4+,37,1,5
5185,1083708143,Walls & Balls,0.0,Games,113096704,4.0,110,4+,25,9,5
5186,1083801827,Note Rush,3.99,Games,224086016,4.5,45,4+,38,1,5
5187,1083835330,ROMANCING SAGA 2,17.99,Games,356268032,4.0,58,12+,38,1,5
5188,1084084901,Teeter  Endless Arcade Balancer,0.0,Games,112320512,4.0,50,4+,37,8,3
5189,1084085985,RPG  / ,0.99,Games,237879296,0.0,0,4+,38,1,5
5190,1084133300,Fake Message,0.99,Entertainment,7939072,3.0,6,4+,37,4,0
5191,1084135698,Gravity Square!,0.0,Games,151777280,2.5,58,4+,38,1,5
5192,1084144010,My Town ,2.99,Entertainment,406969344,4.0,138,4+,38,1,5
5193,1084153783,Black Hole Joyrider,0.99,Games,30263296,2.5,8,4+,43,22,5
5194,1084197093,Mersenne Melodic Percussion Synthesizer,5.99,Music,5267456,4.5,17,4+,24,1,5
5195,1084252650,Letter Soup,0.0,Games,88837120,4.5,18358,4+,37,1,5
5196,1084253570, TOEICTEST   ,4.99,Education,85052416,0.0,0,4+,37,2,5
5197,1084264750,Figure Skater,1.99,Games,90331136,5.0,6,4+,40,1,5
5198,1084290631,IQktkr,0.0,Games,173859840,0.0,0,4+,38,5,4
5199,1084331400,Folioscope,0.0,Entertainment,19379200,4.5,339,12+,37,14,5
5200,1084407935,Fear the Walking Dead,0.0,Games,835548160,4.5,2533,17+,37,1,5
5201,1084565679,Journey of 1000 Stars,1.99,Games,29959168,4.5,22,4+,43,1,4
5202,1084590704,Versus Run,0.0,Games,213704704,4.5,766,4+,40,1,5
5203,1084600612,Puzzlepops!,1.99,Games,132981760,5.0,19,4+,37,7,5
5204,1084644256,Shopping Mall Car Parking Simulator a Real Driving Racing Game,0.0,Games,203485184,4.0,205,4+,38,1,5
5205,1084682224,Alchemic Maze,2.99,Games,65435648,5.0,17,4+,37,1,4
5206,1084805156,Card Wars Kingdom,0.0,Games,997171200,3.5,4283,12+,38,10,5
5207,1084841402,DreamWorks Friends,1.99,Education,185370624,5.0,17,4+,37,1,5
5208,1084860489,Chameleon Run,1.99,Games,93931520,4.5,4580,4+,38,1,5
5209,1084930110,Minescape,0.0,Games,79834112,3.5,84,4+,37,1,5
5210,1084930849,King of Avalon,0.0,Games,191580160,4.0,3326,9+,40,33,5
5211,1084979184,-,0.0,Games,213086208,0.0,0,12+,40,0,5
5212,1084979604,-,0.0,Games,831783936,0.0,0,12+,40,1,5
5213,1085000333,Crazy Truck!,0.0,Games,79053824,4.0,14,4+,38,1,4
5214,1085024470,live.ly,0.0,Social Networking,143863808,3.5,4145,12+,37,21,0
5215,1085096375,Final Kick VR,0.0,Games,218329088,4.0,18,4+,40,1,5
5216,1085105198,Train Kit,2.99,Games,32340992,4.0,66,4+,37,9,1
5217,1085123968,Crypt of the NecroDancer Pocket Edition,4.99,Games,1180269568,4.5,247,12+,37,11,5
5218,1085131523,Hackers,0.0,Games,248681472,4.5,1759,9+,37,1,5
5219,1085248903,Disney Princess,0.0,Entertainment,617468928,3.5,164,4+,37,1,5
5220,1085272239,Guild of Dungeoneering,5.99,Games,377589760,4.5,1232,12+,37,1,5
5221,1085348419,Oz,0.0,Games,955086848,4.5,4074,12+,38,17,5
5222,1085401990,SLAAAASH !,0.0,Games,47260672,5.0,1,4+,40,2,0
5223,1085429285,Hex Crush!,0.0,Games,138152960,4.5,1202,4+,40,2,5
5224,1085432257,Bernie Sandwiches,0.0,Games,46030848,4.5,472,4+,40,1,5
5225,1085461253,YO-KAI WATCH Wibble Wobble,0.0,Games,77443072,4.5,4275,4+,38,5,5
5226,1085464876,Room Escape [SECRET CODE 2],0.0,Games,68177920,5.0,20,4+,38,2,5
5227,1085497387,- ,0.99,Food & Drink,42312704,0.0,0,17+,40,1,5
5228,1085543061,Smash Slots,0.0,Games,113942528,4.5,663,12+,37,1,5
5229,1085596938,Escape from the ICU room.,0.0,Games,96123904,4.0,5,12+,40,1,4
5230,1085617232,Moorish Kingdom,2.99,Games,713567232,4.0,33,12+,40,1,5
5231,1085652055,Collageable,0.0,Photo & Video,90942464,4.5,5112,4+,37,11,0
5232,1085660579,Camping With Grandpa,2.99,Education,110712832,3.5,25,4+,37,1,5
5233,1085697317,Blocs Wave,0.0,Music,70608896,4.0,158,4+,37,1,5
5234,1085698206,Snail Bob 2,0.0,Games,611215360,4.5,276,4+,37,21,5
5235,1085730259,Curvulate,0.0,Games,22950912,4.0,43,4+,40,1,5
5236,1085768995,Fran Bow Chapter 1,1.99,Games,114072576,3.5,57,12+,40,1,2
5237,1085821901,Jottit,0.0,Productivity,72340480,2.0,14,4+,37,1,5
5238,1085829348,Dark Tales,6.99,Games,871531520,3.0,61,9+,37,4,5
5239,1085899628,FarmVille,0.0,Games,204402688,4.5,16457,4+,37,15,5
5240,1085908608,Able Black,1.99,Games,312574976,5.0,876,12+,40,1,5
5241,1085914246,SKATEmoji,1.99,Utilities,24901632,3.5,14,17+,37,1,0
5242,1085932108,CUBE 360,0.0,Games,22441984,0.0,0,9+,43,16,4
5243,1085978097,Pythonista 3,9.99,Productivity,506323968,5.0,180,4+,37,1,5
5244,1085985143,1 from  JOKER,0.0,Games,72392704,0.0,0,17+,38,1,0
5245,1086006702,MineSweeper,0.0,Games,8053760,0.0,0,4+,38,1,0
5246,1086015361, ,0.0,Book,39901184,1.0,1,4+,38,1,3
5247,1086101495,ZEDGE Wallpapers,0.0,Entertainment,61203456,3.5,2215,12+,37,12,2
5248,1086126576,Cool Jigsaw Puzzles,0.0,Games,342103040,4.0,63,4+,38,1,4
5249,1086252028,Gravity Switch,0.0,Games,43257856,4.5,1405,4+,38,1,5
5250,1086316112,Disney LOL,0.0,Entertainment,59685888,4.0,1259,4+,37,1,5
5251,1086354043,Flappy Bird ,0.0,Games,7298048,4.5,516,4+,38,1,3
5252,1086378532,Fireboy and Watergirl,0.0,Games,108116992,3.5,3965,4+,37,1,2
5253,1086379636,Twisty Arrow,0.0,Games,80547840,4.5,4440,4+,38,1,3
5254,1086391724,Wonder Keyboard,0.0,Utilities,71102464,4.5,375,9+,37,1,1
5255,1086451637,CHINGOJI,0.99,Entertainment,21342208,3.0,58,4+,37,1,0
5256,1086477428,Mixed Macho Arts,0.99,Games,65502208,3.0,9,12+,37,1,5
5257,1086502786,Goosebumps Night of Scares.,2.99,Games,345457664,4.5,20,12+,37,1,4
5258,1086519782,ST channel - ,0.0,News,73465856,0.0,0,4+,37,2,0
5259,1086539327,Live Wallpapers Pro by Themify,2.99,Entertainment,24157184,4.0,154,4+,37,11,0
5260,1086548430,-15%,0.0,Finance,48665600,0.0,0,17+,38,1,0
5261,1086577498,Puzzle Monster Quest,0.0,Games,1125521408,4.5,894,9+,40,1,5
5262,1086617993,BlockyTime,1.99,Productivity,11595776,5.0,9,4+,37,5,5
5263,1086625206,Ball Escape!,0.0,Games,131479552,3.0,48,4+,40,1,5
5264,1086644209,Loop Mania,0.0,Games,67451904,4.5,534,4+,40,1,5
5265,1086647459,Independence Day Resurgence,0.0,Games,275680256,4.0,523,9+,37,1,5
5266,1086758579,VR HORROR,0.0,Games,107664384,3.5,241,12+,40,1,0
5267,1086758987,Maps for Minecraft PE (Mine Maps for Pocket Edition),1.99,Entertainment,11220992,3.0,134,9+,38,1,4
5268,1086794447,Plummet Dash,0.0,Games,24740864,4.0,194,4+,40,1,5
5269,1086795798,Unstoppable,2.99,Games,132173824,3.5,13,12+,25,1,5
5270,1086799932,Surface,6.99,Games,649999360,4.5,82,9+,37,5,5
5271,1086859120,KINGDOM HEARTS Union [Cross],0.0,Games,82377728,4.0,2984,4+,38,1,5
5272,1086917828,Boooom!!,0.0,Games,14064640,0.0,0,4+,38,2,5
5273,1086929344,Dancing with the Stars,0.0,Games,350794752,4.0,1098,4+,37,1,4
5274,1086937448,High School Crush,0.0,Games,228554752,4.5,2003,9+,38,11,5
5275,1086978383,LEGO DC Super Heroes Mighty Micros,0.0,Games,164455424,4.0,172,4+,37,1,5
5276,1087011731,-The 3D- x! Mr.CURVE ,0.0,Games,147915776,0.0,0,4+,38,1,4
