,order_id,customer_id,order_status,customer_city,customer_state,customer_lng,customer_lat,product_id,seller_id,price,freight_value,product_category_name,seller_city,seller_state,seller_lng,seller_lat
12905,abb9f3409081aa15446fa8ae9add98db,8a2b7d85cd74e69ac62108df819c154f,delivered,barroso,MG,-43.975105805562876,-21.191206592695412,dccef777bc505f2eca720502c209988d,d91fb3b7d041e83b64a00a3edfb37e4f,84.0,18.47,eletrodomesticos,praia grande,SP,-46.47823694263505,-24.026525667888205
64407,f3d907ca2389186613781da85106e282,7623974c22b1c2ee440dd0ad932316d0,delivered,belo horizonte,MG,-43.94957222665207,-19.832785993247683,efad749f1311a53b69d30ceed3baa52a,897060da8b9a21f655304d50fd935913,16.16,15.1,informatica_acessorios,ribeirao preto,SP,-47.767820075451624,-21.177709840485356
88415,f4044d3433dd6aa1337504bd223baa5e,0126e712caf48d6cf32ffbdce563d2c3,delivered,barueri,SP,-46.887032414383924,-23.50174557463863,616042729c11849827291496b18e9ec5,6b243f80ed07b10f0e8aa0f21a205f3c,64.9,15.55,esporte_lazer,curitiba,PR,-49.27549000055634,-25.52842354569411
10959,a247dd396d56ff49f7b4f4b8f9139f5c,478e996ead8acef6cd1116876dc60d14,delivered,suzano,SP,-46.27969800070663,-23.494702294035775,bb7181410b4e02f93f3697f765db53c7,855668e0971d4dfd7bef1b6a4133b41b,135.0,27.39,bebes,itatiba,SP,-46.85396269506087,-22.988257375889454
75124,5d6f7de589fed3156a711dfd607e7f50,d8e8abfdd5595791e6839dd57db99559,delivered,caldas do jorro,BA,-38.791894904061046,-11.027780139903946,9fc063fd34fed29ccc57b7f8e8d03388,ccc4bbb5f32a6ab2b7066a4130f114e3,370.0,24.52,beleza_saude,curitiba,PR,-49.309454983953636,-25.45693388285516
50740,28a1ff56441c9df5d5bfaead83cd76fd,a5138200b55abbe1d5d8035503f7dcc6,delivered,americana,SP,-47.34940396715031,-22.754937621777117,d325b4b600e06bd11a1f8afdfdf3679c,06a2c3af7b3aee5d69171b0e14f0ee87,154.99,29.2,beleza_saude,sao luis,MA,-44.248163365967585,-2.5012422006260033
95248,1797ee9d6bb9bd0edfc40d6dc7320c8e,e64de5d804d3158ba8baf701952683d5,delivered,montes claros,MG,-43.872478442041405,-16.724633124078522,b98546b83abd474d9517e36a1eddbc22,bba74270a87732727b5a3b4fd9ac1c39,36.99,13.37,esporte_lazer,betim,MG,-44.19603748039602,-19.951799038267147
46047,1f4e46205be9ddf4f9b0e98b11a1a570,3af5a6102aff51aa12cfc86b57b7d690,delivered,rio verde,GO,-50.934923930426585,-17.814020015472043,ccb4503d9d43d245d3b295d0544f988b,527801b552d0077ffd170872eb49683b,79.9,19.53,livros_interesse_geral,garca,SP,-49.658624971976394,-22.211471483564292
109258,a66b73e5e96567d039cbebbde0ec0bae,7249b8d5c59c96dd49d2f227ef6a475a,delivered,campinas,SP,-47.08841447100672,-22.95917634106061,17865682ce7cccfe7dec02d1f74a8f86,253f95b3a0e6983ae18aed49fbc2b845,108.9,11.39,automotivo,sao paulo,SP,-46.633258352788374,-23.6100569892304
90258,2deab87eacecced409eb4e2f9b2a4372,4633bda7d6d511e0846d74188f9f2af4,delivered,mage,RJ,-43.05834379178548,-22.648338600540267,cbff1df298f7bfd7b65557cfc4133d62,8b2492b7ff4468839593fafeed55bad9,168.48,9.55,beleza_saude,sao goncalo,RJ,-43.01399541493808,-22.829351276710426
18333,bbcf632e5c697b7e9666005c55d10a80,0275161cf1fc69fd8f5412ba423a3004,delivered,sao paulo,SP,-46.69543376710277,-23.485528189079854,779559842fc122d55edbd03153f35e81,f8db351d8c4c4c22c6835c19a46f01b0,26.9,7.45,esporte_lazer,salto,SP,-47.30922889223856,-23.209471278916475
56917,7d941bda521698c6df74824010ddcb36,6d366ad79f5f14df9f838727285a6fde,delivered,sao paulo,SP,-46.61400637002963,-23.60131700883481,8d6259f0086b979199d22763478ad986,98dac6635aee4995d501a3972e047414,36.9,9.01,utilidades_domesticas,sao paulo,SP,-46.62468256911273,-23.5058713385214
65517,0d922ec2be9bd5e75e225b6bacfdc4d6,6b25af18781c3fed3b96bc7539cd715b,delivered,santos,SP,-46.345271969117434,-23.956747673686184,77e1d1347bf761294a7158e1b0b536d5,643214e62b870443ccbe55ab29a4dccf,27.5,7.45,fashion_bolsas_e_acessorios,sao paulo,SP,-46.57978572229728,-23.498613267408857
86702,c042ea19a75b4c8fb9bc7479832297e6,f3649725d51b964e8708b6960b3a7bea,delivered,rio de janeiro,RJ,-43.46551954103294,-23.012986504226507,dbb4ce89c8ed5fb6fd901e2e51093179,91f848e9f4be368f4318775aac733370,89.99,16.88,utilidades_domesticas,sao paulo,SP,-46.61817355163238,-23.529824605935833
93571,6f0a7c01d397ce3f7c6df65823350890,3a7d1c879493e7727f72a8fd2f93c366,delivered,rio de janeiro,RJ,-43.54642397807569,-22.89392045911027,27a7e832bcfcd69ff687d611c3e79cbd,d57e18d5f73c7ccb7f7339b61166898d,37.9,16.32,perfumaria,sao paulo,SP,-46.533632452774356,-23.519193185045896
22135,1094dc9e3237f4deff27a2bab683a300,bb06fef1b4fca6bcc757a3db68a9daf1,delivered,brasilia,DF,-47.95109413876528,-15.851079643476,2bb3e85f2a403543fdb64e266e70c792,76d64c4aca3a7baf218bf93ef7fa768d,329.9,87.93,brinquedos,curitiba,PR,-49.254297223453136,-25.44821891104932
12705,7efe2c754b2967e96d43d60643cecce5,1476b48b91d142d3bdcc96b45ff65e43,delivered,ferraz de vasconcelos,SP,-46.37892772018168,-23.553694097499296,a009a84a95de59e574851aef710ee0f3,d91fb3b7d041e83b64a00a3edfb37e4f,29.9,7.95,eletrodomesticos,praia grande,SP,-46.47823694263505,-24.026525667888205
92818,85fa27c13d9874c3c90074e4989854c9,802aab55da2088fc080fe78233f047b2,delivered,itapipoca,CE,-39.58093372474766,-3.4961978403866927,8bce28781999184ac2a46c7c83ba0ed6,8f2ce03f928b567e3d56181ae20ae952,189.9,38.47,esporte_lazer,pirituba,SP,-46.72898406045396,-23.492024033813994
98475,224417719168eaea9497efd016f3bd43,71f231be6ae63347086bd8d1555b766d,delivered,senhor do bonfim,BA,-40.18376698689585,-10.462341603580402,2fea0f2cec6b6324a277d4a61c2ed2c6,beadbee30901a7f61d031b6b686095ad,86.0,22.53,beleza_saude,guarulhos,SP,-46.54152485277404,-23.44565538225257
82522,18448ffe871a865ac41ace28ce8e5079,781a5c8c63eb1e84f28fa2e051f7f24f,delivered,perdigao,MG,-45.01623976625967,-20.044102902323623,96b8d103618f7027896ce54a576b9f41,dd2bdf855a9172734fbc3744021ae9b9,59.9,13.44,utilidades_domesticas,belo horizonte,MG,-43.95094395435073,-19.869495054462462
59032,71af6bdc7a6b64f062547bde7036b353,c55de39677b36f6c185440314b6853db,delivered,vitoria da conquista,BA,-40.858005648088564,-14.873520943364689,0fdd1ea79f0f2ec81697ccd021d6d992,229c3efbfb0ea2058de4ccdfbc3d784a,67.0,22.18,informatica_acessorios,belo horizonte,MG,-43.94612171790458,-19.924640007158555
95041,9203da3a0188ae9cca20e56ccbb1bb93,f1a65c10185708a874f5f02d1153e003,shipped,petrolina,PE,-40.500750291861394,-9.393612108471576,a99174c837d1b8203f4122716c1d2d1a,1d4587203296c8f4ad134dc286fa6db0,20.9,37.04,automotivo,sao paulo,SP,-46.726588049747335,-23.5048912112042
74641,1fa5ff94927b15bd84bba43684f8fa6e,aa6d96d0e25354fab970635297f96f7c,delivered,nuporanga,SP,-47.752326415093854,-20.72929875103183,bc2d6310e5cbd60facb2f9c8d9471597,dc317f341ab0e22f39acbd9dbf9b4a1f,629.0,41.92,cool_stuff,cachoeirinha,RS,-51.097790640776445,-29.952693335515917
92367,4a0631db2a41a97552aeba43bb156b08,607d02e2b62d5615a13a02914144d29e,delivered,rio de janeiro,RJ,-43.18726357297113,-22.93526347623966,0b814a3c8fa6dbb849df7c28c1bd6831,3ade81dab5a172b88e1871c28ae05260,185.0,45.75,moveis_quarto,sao jose do rio preto,SP,-49.35334480373748,-20.832044636563623
111011,2e8b2390e7734d4477db1b7e1fdc38d7,1f14a4ae05a973f75bf96287debb8d16,delivered,monsenhor tabosa,CE,-40.06645684418038,-4.811069197938341,d9d3f97d19971e6e134c04428b7ef416,f2336e113377dd21c744d9c4fc8293a9,105.0,27.27,moveis_decoracao,sao paulo,SP,-46.5113990442967,-23.52154004341396
106364,ef814f60d8d32909ecb19879c24c1f53,980847fe0ca85c2ea11845f1b1635a15,delivered,sao paulo,SP,-46.68823275335758,-23.515676072388043,cd6141650f23cd9f6bd573a52d7af39a,8ca1551acf9832a4cf467bbbac15851f,279.0,18.14,moveis_decoracao,campo largo,PR,-49.511319502592734,-25.453481389268713
18502,c1ec0ee0375e8c46ed793b079d1b31b4,04a20bd4f5e48fb7b93c496ce933f0d9,delivered,ribeirao preto,SP,-47.80859764825491,-21.179539568540232,80067e2f48621e2fbcc21fced631156e,f8db351d8c4c4c22c6835c19a46f01b0,25.9,11.85,pet_shop,salto,SP,-47.30922889223856,-23.209471278916475
5890,bb310183fd0dc613fbe383644fb159eb,f284a31612a177bc5b6595fc05883457,delivered,rio de janeiro,RJ,-43.335598837067195,-23.00126761701065,f494b6e2b8bd806b45b117992c959a8a,0bae85eb84b9fb3bd773911e89288d54,54.16,19.62,utilidades_domesticas,itajai,SP,-48.65639411001171,-26.91187688025886
15240,7d10fbd6419baac0e13a8e73d3c69e38,89a38ddd09f8096134f7d22fd190fa69,delivered,belo horizonte,MG,-43.981022747564694,-19.814723724085457,7ac0d3f8ac5b60c13d74b02b8cbb4623,f27e33c6d29b5138fa9967bcd445b6d5,239.9,13.48,pet_shop,sao paulo,SP,-46.611699115789875,-23.607472654074435
18914,bfa8088a92f7ab4ae75c7841ad9cac8d,81e617c9dfd26bc29c2e733dda649a8b,delivered,uberaba,MG,-47.955524613502334,-19.75831267254844,a272b490eba6b022384f14ecb9afc7a9,33cbbec1e7e1044aaf11d152172c776f,51.95,23.29,eletroportateis,bento goncalves,RS,-51.5130632588741,-29.155674465575085
23717,9ff2778f635cf563342d87b8e53212de,4294e414ae0b067f21f15901eb54ece6,delivered,mesquita,RJ,-43.436388705139315,-22.771105803454297,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,29.0,15.23,relogios_presentes,sao paulo,SP,-46.75575337195744,-23.652366177840182
58959,cc18507fa6f7e2becd46712b03d1f51c,71f26a95b92285223eb7663ebc8ac5ab,delivered,guaratingueta,SP,-45.149407139934816,-22.787089331007703,d0349534ab9b46b98d13a53051310f24,229c3efbfb0ea2058de4ccdfbc3d784a,67.0,18.57,informatica_acessorios,belo horizonte,MG,-43.94612171790458,-19.924640007158555
57433,9a3deb474c6a3f4fbdf3252718392c47,44531082b3d85aa153e1da6af94114f9,delivered,itapevi,SP,-46.94609335645447,-23.538140480305035,165f86fe8b799a708a20ee4ba125c289,7ddcbb64b5bc1ef36ca8c151f6ec77df,176.99,15.99,cool_stuff,sao paulo,SP,-46.661055675847514,-23.670543920073374
108185,ddec1931aa991251d2540e8d5cd9020c,3098f830d9bafdde11e15c0d087fcc55,delivered,belo horizonte,MG,-43.93603257269489,-19.93104856825169,84259efff65083245b85e488d3a30d4c,a7b7354cc588f7566a848bcbb1ce3d96,39.9,14.11,eletrodomesticos,sao paulo,SP,-46.64754185786534,-23.536167399914945
94580,47931ec6c22052d640b0bca09c93468c,61ac57fc4b3d70670bcea0a84026433c,delivered,itamaraju,BA,-39.534541744788605,-17.036945722043964,dbfa741e0e5dfae13c9f023d8b8cbd96,05f51e13da97139648b8125c31e5f51b,129.9,17.35,bebes,belo horizonte,MG,-43.919706450313775,-19.869927909222362
16809,29e51ca4b5b37a60b607bde44f24d37e,bcea74fac119bda14e26149fd05c050d,delivered,penapolis,SP,-50.065009131816375,-21.42700224703721,95f2828625576b34ab861ef4b029a7fd,a3a38f4affed601eb87a97788c949667,169.0,23.98,fashion_roupa_masculina,joinville,SC,-48.85180158925041,-26.287306620648224
7661,63b490210af6588f2cefc015579a923d,2644c1d41a9f5b19eb306325817c122e,delivered,sao bernardo do campo,SP,-46.55520335320268,-23.740896772127147,6a0713a63e990052795623e76cc2995e,d2374cbcbb3ca4ab1086534108cc3ab7,72.9,12.85,cama_mesa_banho,ibitinga,SP,-48.829743533437124,-21.757320637712766
18255,4ba11c42df14ce7bc9c996b10f0a2f52,7ee25966f1d104b0f1783a1a8f5ff65a,delivered,santa branca,SP,-45.885385606644434,-23.39928048418671,c10d7c70907ad6d09ada0581ef6bf839,f8db351d8c4c4c22c6835c19a46f01b0,215.9,15.28,relogios_presentes,salto,SP,-47.30922889223856,-23.209471278916475
25329,3f838331593040602cebc452fe2bdc8a,2fb9b13fc8a42cc45676f92144996ab3,delivered,salvador,BA,-38.48811019919627,-12.988918879886935,c230b471b7e21ff9060e68ee154afd70,1ca7077d890b907f89be8c954a02686a,69.99,15.93,,santana de parnaiba,SP,-46.958876335414175,-23.418613866785353
95271,dad38cc9bc5fe2b4a6febb5d1fc37443,3ff6f6e6874c814a1e3018464b6eb71a,delivered,canoas,RS,-51.16289525746851,-29.898660103882335,aeaba104830f91586dae1bff90f54a8a,a44fb5a447105f8469bdf16bf9159f25,99.0,9.91,esporte_lazer,porto alegre,RS,-51.24389587828226,-30.111750866550835
51346,965170ca17f32cfe4f86f41ad6b55928,e23855ce6b59ad9517f246b3928f6024,delivered,tabapua,SP,-49.03260884407005,-20.96370391703034,d7d5562fce331ad958ca6f57057b3526,7a67c85e85bb2ce8582c35f2203ad736,59.99,13.44,cool_stuff,sao paulo,SP,-46.53686856423848,-23.552336441109283
68952,88070a99472bf32fc96e605f816679b0,f16c12aa92ae8baf6812736511ce30db,delivered,angulo,PR,-51.916279963471986,-23.193778863496295,c972f4335f5cbefd22a5826ee661ac93,e45edf75f568ed2f93f78d060e246e25,22.9,18.26,utilidades_domesticas,rio de janeiro,RJ,-43.46551954103294,-23.012986504226507
78371,df8bb1c5e34a83edbd547f2fa290801c,49514292b7c96900328c314056e19641,delivered,mandaguari,PR,-51.677663357935636,-23.52211658938186,05a9dadb8402b6b7ae3dd28f7da187b5,522620dcb18a6b31cd7bdf73665113a9,149.0,18.66,informatica_acessorios,cascavel,PR,-53.462644000057004,-24.959184284292277
101175,c4c643aeb02923c77740ba7cd42005bb,23b3d991e218333de2eef7afab2147db,delivered,sao paulo,SP,-46.55235596542039,-23.593454949246258,ecd5590150f090ae992fb88204802235,8f119a0aee85c0c8fc534629734e94fd,24.99,7.39,eletroportateis,barueri,SP,-46.8599234853307,-23.510921698357677
20008,390cb12cd3157360539ab0739c1b8fa9,edb85175262b80e62db167322a8501bd,delivered,itarare,SP,-49.331432729703785,-24.111502882057714,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,35.0,13.83,moveis_decoracao,sao paulo,SP,-46.55972696351706,-23.595498594800546
18460,0e685171210978ef27d06f208612c8be,6ae2c74898e63a9bcb85e3107799b4f4,delivered,rio de janeiro,RJ,-43.30242672582641,-22.843731406376143,b2b938c46aafdbf702d73e7edb9cb263,f8db351d8c4c4c22c6835c19a46f01b0,22.9,15.1,pet_shop,salto,SP,-47.30922889223856,-23.209471278916475
24505,e65ddff691f659fab67bed2e90069d9b,5a489824cded00c447dfac4800252bd3,delivered,rio de janeiro,RJ,-43.24053818011483,-22.928413131660598,96ff741d2c7879406ec3054d6b2a11c8,6560211a19b47992c3666cc44a7e94c0,49.0,14.1,relogios_presentes,sao paulo,SP,-46.75575337195744,-23.652366177840182
109645,a76ada6fa5bcfc4b6225ec88c219ab99,23227f94be082fdbf86795983cd4ff4f,delivered,sao paulo,SP,-46.65419127239687,-23.471524878270273,639a641dfdddb9367d030768148076b1,77128dec4bec4878c37ab7d6169d6f26,6.5,8.72,alimentos_bebidas,sao paulo,SP,-46.65943086047524,-23.48263111978118
74080,a68acca6a9d961ca300028f7660afae0,fb497fa42c45ae32dacccb4c252b6a75,delivered,cacapava,SP,-45.70022942265547,-23.103135690537698,f8a9ed2d85e69c00f817d88ee3de7333,e89c4adbe7b1d0819dbb636e16461cf1,159.0,18.02,esporte_lazer,indaiatuba,SP,-47.227975141375694,-23.13411287780508
5683,cf0fd312197c09391d0d85e878758e82,5476174c1792f07b6a7b766d0374d568,delivered,atibaia,SP,-46.56005009398448,-23.12280918290881,730f1927f42fda4370209c28203eb0ab,1900267e848ceeba8fa32d80c1a5f5a8,13.99,12.79,cama_mesa_banho,ibitinga,SP,-48.829743533437124,-21.757320637712766
57678,826a9236d33be907c46cf80986795f73,d5f5d054890a6ba9682dc18bc287daf8,delivered,guaratuba,PR,-48.58448614692999,-25.887866961664873,88dd63919fc9ab693803578a04a20209,7ddcbb64b5bc1ef36ca8c151f6ec77df,34.99,15.1,informatica_acessorios,sao paulo,SP,-46.661055675847514,-23.670543920073374
10339,28ba5952fc9baba1dc6797734ca82680,b4486d6bad6090e04d0f13164eb03557,delivered,porto alegre,RS,-51.20251936491887,-30.02970197536621,566a4f2c4385f36d15c00dfcaae132d1,8b321bb669392f5163d04c59e235e066,21.9,15.23,eletronicos,sao paulo,SP,-46.63942263256764,-23.538268511790665
98157,6ef946c23a02ae5e2cfe4779ad34d805,bd62dc4bf97bb0039dd1d87c34b6dbf8,delivered,florianopolis,SC,-48.535482990954904,-27.57763361862666,739d233784c9f8e12635a19084e90cf5,af4a0e4cfe1d9c26b6712b1be25a72e5,148.91,18.61,informatica_acessorios,mateus leme,MG,-44.428729471779704,-19.991238421800066
30898,b8b331821864531800f736e470ad836b,8a37841ad3480537ef81cece1aa55083,delivered,montes claros,MG,-43.86291363894477,-16.72197610145377,1b474c650cb9407d32a1e066937b68fd,2eb70248d66e0e3ef83659f71b244378,173.9,19.32,relogios_presentes,campinas,SP,-47.01353540823248,-22.9140200060427
24442,2efab00b70c96a73f5fed910d373957a,0b82ef8137cfb5f47ebcc41131c03663,canceled,potirendaba,SP,-49.37615780505846,-21.045033707741556,3eebb0207da828bf5376257ceca70959,6560211a19b47992c3666cc44a7e94c0,58.0,68.13,relogios_presentes,sao paulo,SP,-46.75575337195744,-23.652366177840182
64934,dcb6b3a5dfe3c868690d213b263b6dc8,18ea52dddd0eb6548f78b6a3545ed9a6,delivered,maua,SP,-46.438790462630976,-23.684033795365618,34a7ef14a5e7901f4a1d52e7b543c9fe,1fdc574883ef3b33ad41562d93f3a74a,305.0,10.25,automotivo,limeira,SP,-47.40309520372463,-22.57072148150254
46563,730dca8eb849beb16fce32d000b8e7df,4188829e4de568a3d5afcf510d240061,delivered,belo horizonte,MG,-43.9590037435442,-19.886619674518194,0bdc98fbf8b311b74a336cf68d070037,7299e27ed73d2ad986de7f7c77d919fa,50.0,12.48,consoles_games,araguari,MG,-48.19223548000688,-18.65264443369265
87858,56203ab8c919f019d69bac51794e296d,4313e91cf5448328e880ae6455fabd3b,delivered,volta redonda,RJ,-44.0837338709881,-22.512976202793606,232b2effc9d2cc8f1e696e65e108797c,4e17c65a516f69d023a2ae78b84f28d6,62.9,15.21,perfumaria,suzano,SP,-46.31794954369798,-23.540539029037927
94861,145afae38debe68ec37d5671526db93e,3c1e577269427d7d74cd119fb52a68d1,delivered,charqueadas,RS,-51.61864268865859,-29.962705328773115,f1fe595ee7ef768b41bd9b246d13432d,81a1104df0f08b59c68aa5b03cfe398e,99.9,16.95,ferramentas_jardim,sao jose dos pinhais,PR,-49.195697020152195,-25.55842134362274
84946,ff646f0b1571ec3bb3b46ddecce4d991,6efbcf8bcc4b8dc2de1d9573021c82a3,delivered,belo horizonte,MG,-44.013982996771695,-19.93423705653664,dabbb10b2f36548cf2aff2993f4cf5e2,9d4db00d65d7760644ac0c14edb5fd86,106.8,19.72,brinquedos,sorocaba,SP,-47.44346053722514,-23.51561244157366
67627,94f4fa3cc26c08b0240ebb6e8934b6a1,9530b9f86c2f46c3e66ffe405c1669ab,delivered,barbacena,MG,-43.77268466098554,-21.227355100370904,943c812216923e4244e83099e0c62a08,5b8154610ebb21fb90eb587365e673df,156.99,20.07,beleza_saude,sao jose dos campos,SP,-45.908593804889406,-23.21686067703018
32070,de8d4b40800d2483074fe491bd25aed4,95b0cd118d1f2dea54bdd21f996daf24,delivered,rio de janeiro,RJ,-43.22572822631956,-22.80486286271774,6cc44821f36f3156c782da72dd634e47,da8622b14eb17ae2831f4ac5b9dab84a,99.9,21.65,cama_mesa_banho,piracicaba,SP,-47.664700852471455,-22.708702100662567
77844,60a342804edbf2d8c51f2cf191b373ce,ad4e2cdd3a48b3232d6881c527678fbd,delivered,sao francisco,MG,-44.86176495316572,-15.967607197545206,11fd9d7ba552e1d28872e008acf1e050,cb8bcce248bb1fb274ba762d8b971456,135.9,10.52,cool_stuff,santa rita do sapucai,MG,-45.70752067761215,-22.247210939506793
95168,6590f1ba60504cc128e446309ae6bfbf,cb26bdd25f8d8602f3b90e6a0c291ba0,delivered,porto alegre,RS,-51.166904306285765,-30.050118781519554,aecdd1c18af2379312e946f33280fe25,30829ded4523ab9224b93bc49a62c95f,69.9,13.61,informatica_acessorios,parai,RS,-51.78694608531579,-28.59670377443215
1689,e151e57b4f9e794ebddd2ac390d0ba99,3c7b80343c2c11f71434110e462e3de1,delivered,rio de janeiro,RJ,-43.34764438953357,-22.89290587600688,b2e22c958b453a43a650a579dcac2e43,b33e7c55446eabf8fe1a42d037ac7d6d,419.0,17.68,relogios_presentes,pradopolis,SP,-48.07391298482992,-21.35993680296325
107185,d70b7dce9b527096fbd9e4d0e54ab451,e3a899173e31bdf2f8f721a58cfbc0bf,delivered,sao luis,MA,-44.265334921164694,-2.542178224986004,f6bd73f359ad6b91076b19cc0b70b44a,557f22c76691849db52d2abccf0015d0,74.99,35.84,informatica_acessorios,morrinhos,GO,-49.11590889021752,-17.733896355961836
108614,cc7403cc8930609fb8201add01828b05,90c953f93f2106812b1547d61fb96494,delivered,araras,SP,-47.38887462828355,-22.37006124500207,ec74982f2c5381621923b6b704605624,58c851d1a3c7cd3da329eb59453fed44,139.0,9.72,pet_shop,rio claro,SP,-47.57768122006808,-22.39213658183407
59799,1afc78423ebc34ed1e97cb320ac86620,ce9917011643785195fb96c64c8b8db9,delivered,bauru,SP,-49.07545610735668,-22.3347931925069,41905505467674f4496fd2f6e9ebae6f,9f505651f4a6abe901a56cdc21508025,14.99,12.79,informatica_acessorios,sao paulo,SP,-46.63261380642133,-23.589847401363585
59119,349de605467ed7131cc22d614313551a,01c622ea29f8ca6980b1ff07eadff0f0,delivered,vila velha,ES,-40.350479443236814,-20.377732198855313,17c4bd4269902c84acc14c497f282ddb,75d34ebb1bd0bd7dde40dd507b8169c3,279.99,17.4,telefonia,salvador,BA,-38.45808623534637,-12.982806089337023
24106,a50aa8b40d7c388a14e6fe4ec5528ec3,52aceafe10a008aa9d22dfcb077b4c87,delivered,recife,PE,-34.887062369069604,-8.05485890728206,5403528d987ad26e8d7cb25940411987,6560211a19b47992c3666cc44a7e94c0,49.0,19.04,relogios_presentes,sao paulo,SP,-46.75575337195744,-23.652366177840182
7019,58683439e5d8a39e9b0a7c4b2f1ff8c2,e8407e62e92117ad97cb1e74cc036c93,delivered,cocalinho,MT,-51.002328273511665,-14.39272352478302,8cefe1c6f2304e7e6825150218ffc58c,ea8482cd71df3c1969d7b9473ff13abc,27.99,22.06,telefonia,sao paulo,SP,-46.61200044104113,-23.625475455621878
44634,ce54af4e3da631822ae6be14ed5bee6a,e4636bdf9d42e9f4b6c0b5bf7ec7dbf5,delivered,espirito santo do pinhal,SP,-46.753191817942046,-22.193296313700362,e3666e22533af88b1cbd15536ad6d903,dee656f0f566ed1aa85bd137c943f08f,34.9,13.82,esporte_lazer,cruzeiro,SP,-44.961549057409044,-22.578126240918916
75679,61d492eeee5fa1a86cd52846bb08fc37,44d096000bce3c7d0edada50dbcda0d8,delivered,sete lagoas,MG,-44.24812822762975,-19.45799501338864,27f6ada7e1fbb3d1d6e77f685bd04bd1,44073f8b7e41514de3b7815dd0237f4f,118.5,14.7,eletronicos,brasilia,DF,-47.94636739374684,-15.832786657811647
7197,d12808b99f819df3b30216808d28259e,f204e25cf0fd136856dcedc3eb36de87,delivered,barueri,SP,-46.88578709722029,-23.482887347248166,d22751a68b1be27e8cc1e6e328ffbc39,ea8482cd71df3c1969d7b9473ff13abc,27.99,7.46,telefonia,sao paulo,SP,-46.61200044104113,-23.625475455621878
10301,77ce4c372403e8665d37213cf52bda56,3440be78d6a33df7bbb82f1d20aa871a,delivered,ipero,SP,-47.675628068350825,-23.36601727317897,b60856ce32d90658dbf99b9485327c25,8b321bb669392f5163d04c59e235e066,9.0,11.85,eletronicos,sao paulo,SP,-46.63942263256764,-23.538268511790665
3086,364ced4c215dfadfacf5ee28844f4c83,549dc007a724ed911d3dd15410a54618,delivered,pelotas,RS,-52.33833548608869,-31.762679492581864,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,116.6,34.18,moveis_escritorio,itaquaquecetuba,SP,-46.3667207653171,-23.486111454662215
103722,4b375478e5f18ae9c221ff36518282e1,37321ae3107bfec4b546019aa642db2a,delivered,sao luis,MA,-44.238775004588895,-2.5335182981309634,b38b25d838ae0b8385e8cc68b9017644,fad44952713764836814be105382aee5,99.0,23.41,beleza_saude,rio de janeiro,RJ,-43.35684491471533,-22.871018134717986
29014,4ff26dfe35ac427c553216fc1441218e,637dfd77a043d1b7fffae4efeacc13b3,delivered,joao pessoa,PB,-34.84217114589352,-7.107641629249837,f2a286e75c6c6022c0e7242e12a39079,fa1c13f2614d7b5c4749cbc52fecda94,168.9,23.68,relogios_presentes,sumare,SP,-47.270335425212544,-22.822136510808797
92352,7d5ba597429574dce3200b4b20686641,b8c060a4856dc6ff0c09194202aeca51,delivered,guarulhos,SP,-46.54618856351207,-23.493718851420663,4025cbfac798d74f87c30ee87e6e9f70,d8c7ba53e7e38711eaef8c2849d6d2e1,117.0,29.35,cama_mesa_banho,floresta,PR,-52.082794433928086,-23.61437406842571
65108,b511d10b7b2e1c6c5da323628c32aeba,dba4e492a363762e1276b647d181fb55,delivered,schroeder,SC,-49.07474484498537,-26.405445142724904,22ad84a8542945d56593a32b34abe336,95e03ca3d4146e4011985981aeb959b9,120.0,27.79,brinquedos,rio de janeiro,RJ,-43.30242672582641,-22.843731406376143
110426,f80060bf53cc4e98a9eb5d2dba263381,a6a8efca07371b6613ae36b5abe39e88,delivered,londrina,PR,-51.136186148711786,-23.338993599490653,e82149ac02d9c909feccea6c879f4610,d7ab82074b5f1dfba46db123df101bff,12.89,15.1,,atibaia,SP,-46.54158063237094,-23.123122478910517
59231,33a87700d69548a4c5e19b95ac6f7612,652ef9556765496f4513c5ff2784cc92,delivered,santos,SP,-46.32872174420308,-23.965733873195106,b18e0067418085fab0785606c86d875c,6d803cb79cc31c41c4c789a75933b3c7,179.9,14.28,esporte_lazer,sao joaquim da barra,SP,-47.863693188164746,-20.585751390105447
97399,da48dc4b67c6a225cba172618417ac34,7126ec8fd6c81f9f0b3a50f337bcde4e,delivered,camaragibe,PE,-35.001466333192795,-8.027754876417697,cd59f488cef311feb633141ad1e8563d,8d79c8a04e42d722a75097ce5cbcf2ef,15.32,14.52,alimentos,caucaia,CE,-38.65536409195577,-3.766765995603741
73336,710a55479936de44ffc31ad83de75285,0e222df71329466b86b2351431a67fe0,delivered,porto velho,RO,-63.856714830131516,-8.747843794092708,6bead7484a4589fd6458ac4a328a7a4a,921323538c9f1c4e816f2720eac02bea,28.9,22.92,bebes,sao paulo,SP,-46.64072797271626,-23.551881657731418
